EMP_ID,ANNUAL_RATE,HRLY_RATE,JOBCODE,ETHNICITY,SEX,MARITAL_STATUS,JOB_SATISFACTION,AGE,NUMBER_OF_TEAM_CHANGED,REFERRAL_SOURCE,HIRE_MONTH,REHIRE,TERMINATION_YEAR,IS_FIRST_JOB,TRAVELLED_REQUIRED,PERFORMANCE_RATING,DISABLED_EMP,DISABLED_VET,EDUCATION_LEVEL,STATUS,JOB_GROUP,PREVYR_1,PREVYR_2,PREVYR_3,PREVYR_4,PREVYR_5
3610365054,37450,27,15110,BLACK,M,Divorced,3,22,3+,Staffing Agency,August,FALSE,2009,N,Y,5,Y,N,LEVEL 1,T,Customer Care,0,0,0,0,0
4276337956,51159,35,66146,WHITE,M,Married,3,34,2,College Recruiting(UnderGrad),March,TRUE,2009,N,N,2,N,N,LEVEL 2,T,Customer Care,2,2,0,0,0
6111449199,41689,26,58258,BLACK,F,Single,2,58,0,Direct Sourcing,September,FALSE,,N,N,5,N,N,LEVEL 4,A,Physical Flows,0,0,0,0,0
8644575745,32352,21,15110,BLACK,F,Single,2,64,0,College Recruiting(UnderGrad),March,FALSE,2011,N,N,2,N,N,LEVEL 5,T,Distribution/Administration,0,0,0,0,0
9219405442,31731,20,15110,WHITE,F,Single,5,33,3,Agency,December,FALSE,2005,N,Y,3,N,N,LEVEL 1,T,Distribution/Administration,0,0,0,0,0
6198636817,36544,22,15110,WHITE,M,Single,1,42,0,Job Boards/Online Advertising,December,FALSE,2009,N,N,5,N,N,LEVEL 2,T,Customer Care,0,0,0,0,0
8009808895,63887,40,90319,ASIAN,F,Married,1,56,1,Job Posting,March,FALSE,,N,N,2,N,N,LEVEL 1,A,Physical Flows,2,2,2,2,3
3081761408,40579,27,30901,WHITE,M,Divorced,4,37,2,Agency,September,FALSE,2014,N,N,2,N,N,LEVEL 1,T,Physical Flows,2,2,0,0,0
2586377625,51110,33,18902,ASIAN,F,Married,1,45,0,College Recommendation,July,FALSE,,N,N,4,N,N,LEVEL 1,A,Physical Flows,0,0,0,2,2
5013500293,40646,24,50776,WHITE,F,Single,2,51,1,College Recruiting(UnderGrad),August,FALSE,2014,N,N,4,N,N,LEVEL 3,T,Physical Flows,0,0,0,0,0
7436413274,36640,27,15110,ASIAN,F,Married,4,25,3,Open House,February,FALSE,2009,N,Y,5,N,N,LEVEL 2,T,Customer Care,0,0,0,0,0
8231468661,37314,23,15110,WHITE,F,Single,1,53,0,Open House,June,FALSE,2009,N,N,5,N,N,LEVEL 3,T,Customer Care,0,0,0,0,0
7593824661,37308,24,15110,PACIF,M,Married,2,61,1,Executive Referral,March,FALSE,2009,N,N,1,N,N,LEVEL 3,T,Customer Care,0,0,0,0,0
1217858457,30574,21,15110,ASIAN,M,Single,1,63,1,E-Strat,February,FALSE,2008,N,Y,3,N,N,LEVEL 2,T,Distribution/Administration,0,0,0,0,0
3441112232,36261,28,15110,WHITE,F,Divorced,4,18,3+,E-Strat,July,FALSE,2009,Y,N,2,N,Y,LEVEL 1,T,Customer Care,0,0,0,0,0
5448033836,39935,24,15110,ASIAN,M,Married,3,23,3+,Print Advertisement,January,FALSE,2009,N,N,2,Y,N,LEVEL 1,T,Customer Care,0,0,0,0,0
7821016670,25566,18,87952,WHITE,F,Divorced,4,25,3,College Recruiting(UnderGrad),July,FALSE,2007,N,N,1,N,N,LEVEL 4,T,Production & Operations,0,0,0,0,0
3086265926,42719,28,18902,ASIAN,M,Single,3,19,2,,July,FALSE,,Y,N,2,N,N,LEVEL 1,A,Physical Flows,0,0,0,0,0
4224995126,36517,25,15110,WHITE,M,Married,5,37,2,Client Referral,April,FALSE,2009,N,N,4,N,N,LEVEL 5,T,Customer Care,0,0,0,0,0
7607519694,47021,28,88997,HISPA,M,Single,4,31,2,Inroads,April,FALSE,2014,N,N,4,N,N,LEVEL 1,T,Physical Flows,0,0,0,0,0
9565723942,40186,26,50776,WHITE,F,Married,5,19,3,College Recruiting(UnderGrad),July,FALSE,,Y,N,5,N,N,LEVEL 1,A,Physical Flows,0,0,0,0,0
3018588327,37466,24,15110,BLACK,F,Married,1,47,0,Client Referral,April,FALSE,2009,N,Y,3,N,N,LEVEL 2,T,Customer Care,0,0,0,0,0
9029582291,37159,25,15110,WHITE,F,Married,1,51,0,Former Employee/Intern,March,FALSE,2009,N,Y,5,N,N,LEVEL 5,T,Customer Care,0,0,0,0,0
8785468915,36118,25,15110,WHITE,F,Married,2,42,1,Staffing Agency,January,FALSE,2009,N,Y,4,N,N,LEVEL 5,T,Customer Care,0,0,0,0,0
3869426075,37102,24,15110,WHITE,M,Single,2,63,1,Staffing Agency,January,FALSE,2009,N,N,2,Y,Y,LEVEL 1,T,Customer Care,0,0,0,0,0
2312247114,38415,21,15110,WHITE,M,Divorced,4,20,2,Staffing Agency,October,FALSE,2012,N,N,2,N,N,LEVEL 1,T,Physical Flows,0,0,0,0,0
1780937820,46704,28,60262,WHITE,M,Single,4,29,3,Corporate Career Site,September,FALSE,2014,N,N,5,N,Y,LEVEL 4,T,Physical Flows,2,2,1,2,0
2976235003,45604,32,55929,WHITE,F,Single,1,46,0,Corporate Career Site,December,FALSE,,N,N,2,N,N,LEVEL 4,A,Physical Flows,0,0,0,0,0
7138796090,38994,25,15110,HISPA,M,Married,5,18,3,Executive Referral,December,FALSE,2012,Y,N,4,N,N,LEVEL 1,T,Physical Flows,0,0,0,0,0
1348124068,40532,26,25504,WHITE,F,Single,5,36,3,Agency,November,FALSE,2008,N,N,4,N,N,LEVEL 2,T,Finance,0,0,0,0,0
8751994467,37050,25,15110,WHITE,F,Single,1,48,1,Executive Referral,April,FALSE,2009,N,N,3,N,N,LEVEL 4,T,Customer Care,0,0,0,0,0
7546951681,37203,23,15110,WHITE,M,Married,2,61,0,Executive Referral,June,FALSE,2009,N,N,4,N,N,LEVEL 1,T,Customer Care,0,0,0,0,0
9095212124,41481,28,36545,WHITE,F,Married,5,25,3+,Open House,October,FALSE,,N,N,5,N,N,LEVEL 2,A,Production & Operations,0,0,0,0,0
1225065066,30707,21,15110,WHITE,M,Married,5,27,3,Job Posting,November,FALSE,2007,N,N,2,N,N,LEVEL 4,T,Distribution/Administration,0,0,0,0,0
5318978243,74498,41,10404,WHITE,M,Single,2,53,0,Inroads,November,FALSE,2008,N,Y,2,N,N,LEVEL 3,T,Distribution/Administration,3,0,0,0,0
3209398008,83161,45,11833,HISPA,M,Married,3,22,3,Job Fair,October,FALSE,,N,N,3,N,N,LEVEL 3,A,Physical Flows,3,2,2,2,2
1023800964,43325,27,45743,WHITE,M,Divorced,4,22,2,College Recruiting(UnderGrad),March,TRUE,2015,N,N,1,Y,Y,LEVEL 1,T,Production & Operations,0,0,0,0,0
2741309706,98159,54,63706,BLACK,M,Divorced,3,29,3,Print Advertisement,July,FALSE,2005,N,N,4,N,N,LEVEL 3,T,Engineering,0,0,0,0,0
7836802336,58276,35,44203,WHITE,M,Married,5,28,3,Executive Referral,October,FALSE,,N,Y,1,N,N,LEVEL 2,A,Production & Operations,0,0,0,0,0
3480326488,235349,117,62350,BLACK,M,Divorced,5,29,3+,Unknown,December,FALSE,2017,N,N,3,N,N,LEVEL 4,T,IT Business Applications,2,2,1,2,1
6924618688,304675,152,90242,BLACK,F,Married,5,18,3+,Job Boards/Online Advertising,January,FALSE,,Y,N,2,N,N,LEVEL 1,A,General Management,3,0,0,0,0
3855099694,199907,101,37020,TWO,M,Single,3,33,3,Unknown,March,FALSE,,N,N,5,N,N,LEVEL 1,A,Finance,3,0,3,2,2
2942185360,159651,82,79457,WHITE,M,Divorced,4,36,2,Client Referral,July,FALSE,2007,N,N,5,N,N,LEVEL 2,T,Marketing - Direct,0,0,0,0,0
5489129549,210841,106,20880,ASIAN,F,Married,1,48,1,,March,FALSE,,N,Y,3,N,N,LEVEL 5,A,Finance,2,3,3,3,3
3036778930,179427,95,58281,WHITE,M,Divorced,5,32,3,Former Employee/Intern,September,FALSE,,N,N,1,N,N,LEVEL 3,A,Promotional Purchasing,2,2,2,2,2
3705421903,131884,71,27468,WHITE,M,Single,2,63,1,Agency,November,FALSE,,N,N,1,N,Y,LEVEL 4,A,Creative Service/Copy,2,3,3,3,2
7825870327,140664,76,79457,WHITE,F,Single,2,44,1,Inroads,November,TRUE,2006,N,N,2,N,N,LEVEL 1,T,Marketing - Direct,0,0,0,0,0
6363936953,700809,346,25835,WHITE,F,Married,2,52,0,Unknown,August,TRUE,,N,N,5,N,N,LEVEL 4,A,General Management,2,0,0,0,0
2637509250,220952,115,42109,WHITE,F,Divorced,5,25,3+,Direct Sourcing,January,FALSE,,N,N,2,N,Y,LEVEL 2,A,Public Relations,2,0,3,0,0
8887209311,137012,75,19921,WHITE,M,Single,1,51,1,College Recruiting(UnderGrad),January,FALSE,2014,N,N,2,N,N,LEVEL 1,T,Technical Packaging,3,3,3,3,2
7003370355,189195,100,55955,BLACK,F,Single,1,57,1,Direct Sourcing,May,FALSE,,N,Y,5,N,N,LEVEL 5,A,Package Development,2,2,2,2,2
2706426362,154452,79,91776,WHITE,M,Divorced,5,28,3+,Job Fair,November,FALSE,,N,N,3,N,N,LEVEL 4,A,Technical Packaging,3,3,2,3,3
6878390408,151034,78,72979,WHITE,M,Single,4,27,3+,Inroads,August,FALSE,,N,N,4,N,N,LEVEL 1,A,IT Business Applications,3,2,2,2,2
5357763430,119497,65,10231,HISPA,F,Single,3,19,3+,Job Boards/Online Advertising,September,FALSE,2005,Y,Y,4,N,N,LEVEL 1,T,Production & Operations,0,0,0,0,0
5587092908,201070,102,80225,BLACK,M,Married,5,28,3+,Executive Referral,September,FALSE,,N,N,4,N,N,LEVEL 1,A,IT Technologies and Infrstrctr,2,2,2,2,2
1098844052,30112,23,88290,WHITE,F,Divorced,5,39,2,Print Advertisement,September,FALSE,2005,N,N,3,N,N,LEVEL 1,T,Production & Operations,0,0,0,0,0
8293862053,34059,23,88290,WHITE,M,Single,2,57,1,Executive Referral,September,FALSE,2012,N,Y,5,N,N,LEVEL 4,T,Production & Operations,0,0,0,0,0
2553976215,52146,32,44203,BLACK,F,Married,2,55,0,Inroads,June,FALSE,,N,N,1,N,N,LEVEL 1,A,Production & Operations,0,0,0,0,0
6201313837,41526,26,33157,WHITE,F,Married,1,40,1,College Recruiting(UnderGrad),March,FALSE,,N,Y,2,N,N,LEVEL 2,A,Industrial Quality,3,3,3,3,0
2769376665,57437,35,44203,ASIAN,M,Married,2,58,0,Job Fair,April,FALSE,,N,N,4,N,Y,LEVEL 5,A,Production & Operations,0,0,0,0,0
2039773376,48429,30,44203,WHITE,F,Single,5,30,3,Executive Referral,March,FALSE,2008,N,N,5,N,N,LEVEL 1,T,Production & Operations,0,0,0,0,0
7217528708,77625,42,87475,ASIAN,F,Single,5,37,3+,Direct Sourcing,July,FALSE,,N,N,5,N,N,LEVEL 1,A,Accounting,3,3,3,3,2
5196894268,56065,35,39666,WHITE,F,Divorced,3,25,3+,Former Employee/Intern,April,FALSE,,N,N,2,Y,N,LEVEL 2,A,Industrial Quality,3,3,3,3,2
1226520024,100164,54,76360,WHITE,F,Single,3,21,3,Agency,May,FALSE,,N,Y,5,N,N,LEVEL 1,A,Market Supply Logistics,3,3,2,3,2
5290708303,46722,30,44203,HISPA,M,Single,1,58,0,Job Boards/Online Advertising,August,FALSE,2007,N,N,5,N,N,LEVEL 1,T,Production & Operations,0,0,0,0,0
3504607548,50002,29,55457,HISPA,F,Single,3,32,3+,Executive Referral,April,FALSE,,N,N,1,N,N,LEVEL 3,A,Production & Operations,3,0,0,0,0
6533328146,75000,41,21232,WHITE,M,Single,4,19,2,,September,FALSE,,Y,Y,3,N,N,LEVEL 1,A,Production & Operations,3,3,5,0,2
3573934795,38291,22,58258,WHITE,M,Married,2,61,0,E-Strat,March,FALSE,,N,Y,5,N,N,LEVEL 2,A,Physical Flows,0,0,0,0,0
6375880471,135638,73,85915,HISPA,F,Married,1,42,0,Former Employee/Intern,June,FALSE,,N,N,1,N,N,LEVEL 3,A,Market Supply Logistics,2,2,2,2,2
5897085592,22314,17,88290,WHITE,F,Married,3,37,2,Corporate Career Site,March,FALSE,2005,N,N,4,N,N,LEVEL 3,T,Production & Operations,0,0,0,0,0
7821865191,41065,26,41269,WHITE,F,Single,2,62,1,Job Boards/Online Advertising,September,FALSE,,N,Y,2,N,N,LEVEL 4,A,Production & Operations,0,0,0,0,0
5545617523,47878,31,88290,HISPA,M,Married,1,56,1,Former Employee/Intern,March,FALSE,2011,N,N,1,N,N,LEVEL 2,T,Production & Operations,0,0,0,0,0
2272782529,52557,32,55457,HISPA,M,Single,1,61,1,College Recruiting(UnderGrad),May,FALSE,,N,N,4,N,N,LEVEL 2,A,Production & Operations,2,0,0,0,0
1745020154,46807,32,82294,WHITE,F,Married,3,28,2,Direct Sourcing,June,FALSE,2009,N,N,2,N,N,LEVEL 2,T,Plant & Facilities Maintenance,0,0,0,0,0
3343768790,82115,47,34256,WHITE,M,Single,3,24,3,Job Posting,July,FALSE,2005,N,N,3,N,N,LEVEL 3,T,Finance,0,0,0,0,0
2665019416,164531,87,91776,WHITE,F,Married,3,28,3+,Agency,March,TRUE,,N,N,4,Y,N,LEVEL 3,A,Technical Packaging,2,3,3,3,3
3528270015,50386,27,41269,WHITE,F,Single,2,57,0,Corporate Career Site,September,FALSE,,N,N,1,N,N,LEVEL 4,A,Production & Operations,3,0,0,0,0
7790494916,38264,28,31016,WHITE,M,Divorced,5,26,3+,E-Strat,September,FALSE,2009,N,N,3,N,N,LEVEL 1,T,Quality Assurance,0,0,0,0,0
7307247262,50972,29,15771,ASIAN,F,Divorced,4,26,3+,Unknown,July,FALSE,2006,N,Y,3,N,N,LEVEL 1,T,Production & Operations,0,0,0,0,0
6586404455,83875,50,49330,BLACK,M,Single,2,40,0,Print Advertisement,March,FALSE,2009,N,N,1,N,N,LEVEL 2,T,Production & Operations,3,3,0,0,0
5953817844,47688,28,44203,BLACK,M,Married,5,30,3,Client Referral,July,FALSE,2008,N,Y,5,N,N,LEVEL 5,T,Production & Operations,0,0,0,0,0
8100755467,77680,45,33534,WHITE,F,Married,1,45,1,Job Fair,August,FALSE,2005,N,N,1,Y,N,LEVEL 3,T,IT Governance and Management,0,0,0,0,0
3138242640,45069,27,19392,HISPA,F,Married,5,20,2,Open House,November,FALSE,2009,Y,N,3,N,N,LEVEL 1,T,Production & Operations,0,0,0,0,0
2279042600,43529,30,19392,WHITE,F,Single,3,36,3,College Recruiting(UnderGrad),April,FALSE,2009,N,Y,1,N,N,LEVEL 1,T,Production & Operations,0,0,0,0,0
4496677177,47834,28,55929,WHITE,F,Married,1,60,0,Direct Sourcing,January,FALSE,,N,N,5,N,N,LEVEL 4,A,General Administration,3,3,3,3,3
1153180753,22586,18,74106,HISPA,M,Married,2,54,0,College Recruiting(UnderGrad),June,TRUE,2005,N,N,4,N,Y,LEVEL 3,T,Distribution/Administration,0,0,0,0,0
9095231802,37821,25,45743,HISPA,M,Single,4,34,3+,Job Fair,December,FALSE,2009,N,N,4,N,N,LEVEL 2,T,Production & Operations,0,0,0,0,0
4991367747,63817,37,82294,WHITE,F,Married,1,59,1,College Recruiting(UnderGrad),September,FALSE,,N,N,5,N,N,LEVEL 3,A,Production & Operations,0,0,0,0,0
7902257872,190714,98,24623,BLACK,M,Single,5,31,2,Agency,August,FALSE,,N,N,3,N,N,LEVEL 2,A,Market Supply Logistics,3,2,2,3,2
7618684801,44757,28,45743,TWO,F,Single,1,45,1,Executive Referral,June,FALSE,,N,N,4,N,N,LEVEL 3,A,Production & Operations,0,0,0,0,0
3554107803,58726,34,84584,WHITE,F,Married,1,54,0,Inroads,September,FALSE,,N,N,2,N,N,LEVEL 1,A,Production & Operations,0,0,0,0,0
2325708615,67179,40,84584,HISPA,F,Married,1,51,1,College Recommendation,July,FALSE,,N,N,5,N,Y,LEVEL 1,A,Plant & Facilities Maintenance,0,0,0,0,0
2628140340,23017,21,88290,WHITE,M,Single,4,18,2,Agency,October,FALSE,2007,Y,Y,3,N,Y,LEVEL 1,T,Production & Operations,0,0,0,0,0
2653729836,41947,25,36405,WHITE,F,Divorced,3,28,3+,Client Referral,March,FALSE,,N,N,5,N,N,LEVEL 1,A,Production & Operations,0,0,3,0,0
8846060773,34058,22,44881,ASIAN,F,Single,1,46,0,College Recommendation,December,FALSE,2006,N,N,1,N,N,LEVEL 4,T,General Administration,0,0,0,0,0
6961422289,51622,33,55457,ASIAN,M,Married,1,63,1,College Recruiting(UnderGrad),January,FALSE,,N,N,2,N,N,LEVEL 2,A,Production & Operations,2,0,0,0,0
8796444326,74498,43,70564,WHITE,F,Single,4,27,3,Executive Referral,February,FALSE,,N,N,4,N,N,LEVEL 2,A,Accounts Payable,2,2,2,2,2
8360772484,52159,31,53431,WHITE,M,Single,4,32,3,Corporate Career Site,September,FALSE,,N,N,3,Y,N,LEVEL 2,A,Accounts Payable,3,3,3,3,3
1158950612,77813,44,79220,WHITE,M,Married,5,37,3,Open House,August,FALSE,,N,N,3,N,N,LEVEL 2,A,Production & Operations,3,3,3,4,4
8515379895,65414,40,22637,HISPA,F,Single,1,59,0,Agency,April,FALSE,,N,N,4,N,N,LEVEL 1,A,Production & Operations,2,0,0,0,0
5035818444,61931,37,87501,WHITE,F,Married,3,27,3+,Inroads,April,FALSE,2012,N,N,4,N,Y,LEVEL 3,T,Production & Operations,2,0,0,0,0
5207806452,49783,28,18902,BLACK,M,Married,4,39,2,Unsolicited,October,FALSE,,N,N,5,Y,N,LEVEL 1,A,Physical Flows,3,3,3,3,3
6928647352,40131,25,35509,HISPA,M,Married,5,19,3,College Recruiting(UnderGrad),April,FALSE,2007,Y,N,1,N,N,LEVEL 1,T,Production & Operations,0,0,0,0,0
6062382934,65222,37,13473,WHITE,M,Divorced,3,30,3+,Job Boards/Online Advertising,May,FALSE,,N,N,3,N,N,LEVEL 4,A,Industrial Quality,2,3,2,2,2
4108882210,77405,44,76307,WHITE,M,Single,5,31,3+,Job Fair,August,FALSE,2011,N,N,3,N,Y,LEVEL 1,T,Manufacturing Supply Chain,3,2,3,3,0
7268280260,111382,59,15305,WHITE,M,Divorced,5,36,3,College Recommendation,November,FALSE,,N,N,4,N,N,LEVEL 5,A,Human Resources,2,2,2,2,2
8837880211,57317,38,44203,WHITE,M,Married,2,60,0,College Recruiting(UnderGrad),April,FALSE,,N,N,2,Y,N,LEVEL 1,A,Production & Operations,0,0,0,0,0
5705133356,98296,54,68396,BLACK,F,Single,4,32,2,,June,FALSE,2005,N,N,4,N,N,LEVEL 1,T,Logistics - Manufacturing,0,0,0,0,0
2509754857,62680,38,87972,HISPA,M,Single,1,42,1,College Recruiting(UnderGrad),June,FALSE,,N,N,2,Y,N,LEVEL 3,A,Industrial Quality,3,3,3,3,2
3250530373,58586,35,44203,HISPA,F,Married,2,47,0,College Recruiting(UnderGrad),September,TRUE,,N,N,1,N,N,LEVEL 3,A,Production & Operations,2,0,0,0,0
6997537159,82327,46,27900,ASIAN,F,Married,2,48,0,E-Strat,January,FALSE,2006,N,Y,3,N,N,LEVEL 3,T,Technical Packaging,0,0,0,0,0
9213968488,66705,39,84584,WHITE,F,Divorced,5,23,3,Former Employee/Intern,February,FALSE,,N,N,2,Y,N,LEVEL 1,A,Production & Operations,0,0,0,0,0
3328721139,47652,30,49986,WHITE,F,Married,2,59,0,Agency,October,FALSE,2005,N,N,2,N,Y,LEVEL 1,T,Plant & Facilities Maintenance,0,0,0,0,0
2506242677,41862,30,44693,HISPA,M,Single,2,41,0,Open House,June,FALSE,2008,N,N,2,N,Y,LEVEL 4,T,Production & Operations,0,0,0,0,0
2380774898,98075,51,28525,WHITE,F,Single,4,35,2,Client Referral,October,FALSE,,N,N,4,N,N,LEVEL 2,A,Industrial Quality,3,3,2,2,3
3279240093,29023,23,82870,WHITE,F,Single,1,58,0,Agency,January,TRUE,2005,N,N,3,N,N,LEVEL 1,T,Production & Operations,0,0,0,0,0
6746719238,42704,27,19392,WHITE,F,Single,4,18,2,Job Boards/Online Advertising,June,FALSE,2007,Y,Y,3,N,N,LEVEL 1,T,Production & Operations,0,0,0,0,0
6350363267,61452,37,17242,ASIAN,M,Single,1,44,1,E-Strat,November,FALSE,,N,N,2,N,N,LEVEL 1,A,Physical Flows,2,2,2,2,2
1931256105,59404,36,71484,BLACK,F,Single,2,56,0,Agency,September,FALSE,,N,N,5,Y,N,LEVEL 4,A,Production & Operations,3,0,0,0,2
7388855942,37859,24,45743,HISPA,M,Married,3,29,3,Job Boards/Online Advertising,February,FALSE,2009,Y,N,2,N,N,LEVEL 2,T,Production & Operations,0,0,0,0,0
1031902346,54713,32,79220,ASIAN,F,Married,5,36,3+,College Recommendation,November,FALSE,2006,N,N,2,N,N,LEVEL 1,T,Production & Operations,0,0,0,0,0
3267723204,43189,28,35509,ASIAN,F,Divorced,3,35,3,Former Employee/Intern,October,FALSE,,N,N,5,N,N,LEVEL 3,A,Production & Operations,0,0,0,0,0
7518143085,105484,58,28525,WHITE,M,Married,1,53,0,Unsolicited,December,FALSE,,N,N,5,N,N,LEVEL 1,A,Industrial Quality,3,3,3,3,3
5505045099,56387,31,51959,WHITE,M,Single,1,49,0,Corporate Career Site,March,FALSE,,N,Y,3,N,N,LEVEL 4,A,Physical Flows,2,2,2,2,2
7717554060,58214,36,23508,BLACK,F,Divorced,4,35,3,Agency,November,FALSE,,N,Y,2,N,Y,LEVEL 5,A,Production & Operations,2,0,0,0,0
3652142014,44968,29,19392,ASIAN,F,Married,4,38,2,Agency,September,FALSE,2009,N,Y,3,N,N,LEVEL 3,T,Production & Operations,0,0,0,0,0
1054461235,63029,37,84584,HISPA,F,Single,2,58,0,Open House,August,FALSE,,N,N,3,N,N,LEVEL 2,A,Production & Operations,0,0,0,0,0
8022773336,72039,40,44203,HISPA,F,Single,3,29,3,Print Advertisement,June,FALSE,,N,N,3,N,N,LEVEL 1,A,Production & Operations,0,0,0,0,0
8323771269,44901,27,55457,ASIAN,F,Single,2,53,0,Executive Referral,March,FALSE,,N,N,5,N,N,LEVEL 1,A,Production & Operations,0,0,0,0,0
1553982859,52739,33,55457,BLACK,M,Married,2,49,1,Corporate Career Site,July,FALSE,,N,N,2,N,N,LEVEL 4,A,Production & Operations,2,0,0,0,0
9207092351,70176,43,22637,ASIAN,M,Single,1,42,1,Job Boards/Online Advertising,July,FALSE,,N,N,1,N,N,LEVEL 3,A,Production & Operations,2,0,0,0,0
1747101590,88530,52,74125,WHITE,F,Married,5,26,3+,Former Employee/Intern,November,FALSE,,N,N,4,N,N,LEVEL 2,A,Production & Operations,2,2,2,2,2
5950456751,38622,26,58258,WHITE,F,Married,2,59,0,Unknown,April,FALSE,,N,N,5,Y,N,LEVEL 5,A,Physical Flows,0,0,0,0,0
8714973888,49845,28,31731,HISPA,F,Single,4,39,3,Print Advertisement,May,FALSE,2005,N,Y,2,N,N,LEVEL 3,T,Engineering,0,0,0,0,0
3332514885,101359,57,10231,WHITE,F,Single,2,42,0,,April,FALSE,2007,N,N,5,N,N,LEVEL 4,T,Production & Operations,0,0,0,0,0
6078205216,49886,32,91755,BLACK,M,Single,3,19,2,Staffing Agency,September,FALSE,,Y,N,2,N,N,LEVEL 1,A,Production & Operations,3,3,3,3,3
2599021007,34987,25,38599,WHITE,F,Single,2,50,1,Former Employee/Intern,January,FALSE,2009,N,N,3,N,N,LEVEL 5,T,Production & Operations,0,0,0,0,0
5367770328,57270,33,20797,WHITE,F,Married,4,30,3,Job Fair,July,TRUE,2009,N,N,5,N,N,LEVEL 3,T,Production & Operations,0,0,0,0,0
8426726307,29816,23,88290,ASIAN,M,Single,2,47,1,College Recruiting(UnderGrad),August,FALSE,2007,N,N,2,N,N,LEVEL 3,T,Production & Operations,0,0,0,0,0
6378281137,64884,38,28031,WHITE,F,Single,2,54,0,Direct Sourcing,January,FALSE,2013,N,N,5,N,N,LEVEL 1,T,Human Resources,3,3,2,3,3
1465121624,47155,29,19392,WHITE,F,Divorced,4,19,2,College Recommendation,October,FALSE,2010,Y,N,1,N,N,LEVEL 1,T,Production & Operations,0,0,0,0,0
2036142424,44163,26,36545,ASIAN,F,Single,3,25,2,Job Boards/Online Advertising,May,FALSE,,Y,N,4,N,N,LEVEL 1,A,Production & Operations,0,0,0,0,0
2868044641,37860,22,45743,WHITE,F,Single,1,46,1,Job Posting,June,FALSE,2009,N,N,4,N,Y,LEVEL 1,T,Production & Operations,0,0,0,0,0
7051039822,44996,30,88290,ASIAN,F,Married,3,19,2,Executive Referral,July,FALSE,2009,Y,Y,1,N,N,LEVEL 1,T,Production & Operations,0,0,0,0,0
1645300903,48161,29,40538,ASIAN,F,Single,2,46,1,Job Boards/Online Advertising,December,FALSE,2007,N,N,2,N,Y,LEVEL 3,T,Production & Operations,0,0,0,0,0
8105786086,36827,24,88290,WHITE,F,Single,3,20,2,Executive Referral,March,FALSE,2005,N,Y,1,N,N,LEVEL 1,T,Production & Operations,0,0,0,0,0
5666048345,45656,27,36545,WHITE,M,Married,2,42,1,Former Employee/Intern,November,FALSE,,N,N,1,N,N,LEVEL 1,A,Production & Operations,0,0,0,0,0
3463912813,39867,29,19392,WHITE,F,Married,1,61,0,Open House,May,FALSE,2005,N,Y,1,Y,N,LEVEL 1,T,Production & Operations,0,0,0,0,0
3957701471,44913,26,88290,BLACK,M,Married,1,41,1,Executive Referral,July,FALSE,2009,N,N,5,N,N,LEVEL 4,T,Production & Operations,0,0,0,0,0
2698767944,58659,36,21428,HISPA,F,Divorced,3,34,3,Print Advertisement,August,FALSE,,N,N,5,N,N,LEVEL 4,A,Production & Operations,0,0,3,0,0
3653429369,41281,28,45743,WHITE,M,Married,2,58,1,Staffing Agency,July,TRUE,2012,N,N,3,N,N,LEVEL 1,T,Production & Operations,0,0,0,0,0
3827819930,37673,24,45743,WHITE,M,Divorced,4,26,2,College Recommendation,March,FALSE,2009,N,N,4,N,N,LEVEL 5,T,Production & Operations,0,0,0,0,0
5986154267,37135,28,86461,WHITE,M,Married,2,51,1,Direct Sourcing,September,FALSE,2007,N,Y,2,N,N,LEVEL 1,T,Production & Operations,0,0,0,0,0
4301251130,70864,44,71484,WHITE,F,Single,4,32,3,Inroads,December,FALSE,,N,Y,3,N,N,LEVEL 3,A,Production & Operations,2,0,0,0,2
7851727104,30102,19,88290,WHITE,F,Single,4,34,2,Staffing Agency,July,FALSE,2008,N,N,2,N,N,LEVEL 3,T,Production & Operations,0,0,0,0,0
8363581766,44679,28,36545,ASIAN,M,Divorced,5,35,3+,Inroads,June,FALSE,,N,N,4,N,N,LEVEL 3,A,Production & Operations,0,0,0,0,0
6616516851,51457,32,44203,WHITE,F,Married,2,55,1,Job Boards/Online Advertising,March,FALSE,,N,N,4,N,N,LEVEL 1,A,Production & Operations,3,0,0,0,0
5447497016,25996,22,88290,WHITE,F,Divorced,3,25,2,Job Posting,March,FALSE,2007,N,Y,2,N,N,LEVEL 5,T,Production & Operations,0,0,0,0,0
6702748163,84568,45,55673,ASIAN,F,Married,2,51,1,Other Source,November,FALSE,2014,N,Y,1,N,N,LEVEL 3,T,Flows & Sub-Contracting,3,2,2,2,1
1207416950,36254,25,32307,WHITE,F,Divorced,3,29,2,E-Strat,April,FALSE,2006,N,N,2,N,N,LEVEL 1,T,Transportation & Warehousing,0,0,0,0,0
8072446537,42224,28,55457,WHITE,M,Married,1,58,1,Other Source,February,FALSE,,N,N,5,N,N,LEVEL 3,A,Production & Operations,0,0,0,0,0
8472689414,64082,39,82294,WHITE,M,Married,3,18,3+,Staffing Agency,September,FALSE,,Y,N,1,N,N,LEVEL 1,A,Production & Operations,0,0,0,0,0
